assessmentId,internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName,infraType,infraName,infraAuthority,authority,redlistCategory,redlistCriteria,criteriaVersion,populationTrend,scopes
94835938,22723825,Cardinalis sinuatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Cardinalis,sinuatus,,,,"Bonaparte, 1838",Least Concern,,3.1,Decreasing,Global
94841556,22723948,Passerina amoena,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CARDINALIDAE,Passerina,amoena,,,,"(Say, 1823)",Least Concern,,3.1,Increasing,Global
94850492,22724131,Icterus cucullatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,cucullatus,,,,"Swainson, 1827",Least Concern,,3.1,Increasing,Global
94850686,103793298,Icterus spurius,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,spurius,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Stable,Global
94852992,22724169,Xanthocephalus xanthocephalus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Xanthocephalus,xanthocephalus,,,,"(Bonaparte, 1826)",Least Concern,,3.1,Increasing,Global
94859792,22724311,Quiscalus major,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Quiscalus,major,,,,"Vieillot, 1819",Least Concern,,3.1,Increasing,Global
94861418,22724332,Euphagus cyanocephalus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Euphagus,cyanocephalus,,,,"(Wagler, 1829)",Least Concern,,3.1,Decreasing,Global
94863313,22724367,Dolichonyx oryzivorus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Dolichonyx,oryzivorus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
94867311,22724449,Dromaius baudinianus,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,CASUARIIDAE,Dromaius,baudinianus,,,,"S. A. Parker, 1984",Extinct,,3.1,,Global
94882649,22724967,Aphelocoma wollweberi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Aphelocoma,wollweberi,,,,"Kaup, 1854",Least Concern,,3.1,Decreasing,Global
94887004,22725191,Bambusicola thoracicus,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Bambusicola,thoracicus,,,,"(Temminck, 1815)",Least Concern,,3.1,Decreasing,Global
94887836,22725229,Vanellus miles,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Vanellus,miles,,,,"(Boddaert, 1783)",Least Concern,,3.1,Increasing,Global
94888059,22725241,Vanellus novaehollandiae,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,CHARADRIIDAE,Vanellus,novaehollandiae,,,,"Stephens, 1819",Least Concern,,3.1,Increasing,Global
94888623,22725264,Patagioenas fasciata,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Patagioenas,fasciata,,,,"Say, 1823",Least Concern,,3.1,Decreasing,Global
94889123,22725273,Ptilinopus superbus,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Ptilinopus,superbus,,,,"(Temminck, 1809)",Least Concern,,3.1,Decreasing,Global
94890337,22725327,Trichoglossus rubritorquis,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Trichoglossus,rubritorquis,,,,"Vigors &amp; Horsfield, 1827",Least Concern,,3.1,Decreasing,Global
94895730,22725548,Chalcophaps longirostris,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Chalcophaps,longirostris,,,,"Gould, 1848",Least Concern,,3.1,Decreasing,Global
94899999,22725702,Caprimulgus jotaka,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Caprimulgus,jotaka,,,,"Temminck &amp; Schlegel, 1847",Least Concern,,3.1,Stable,Global
94900378,22725708,Caprimulgus macrurus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,CAPRIMULGIDAE,Caprimulgus,macrurus,,,,"Horsfield, 1821",Least Concern,,3.1,Stable,Global
94903204,22725828,Tanysiptera sylvia,ANIMALIA,CHORDATA,CORACIIFORMES,AVES,ALCEDINIDAE,Tanysiptera,sylvia,,,,"Gould, 1850",Least Concern,,3.1,Decreasing,Global
94921271,22726404,Colaptes auratus,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Colaptes,auratus,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
94921523,22726414,Colaptes cafer,ANIMALIA,CHORDATA,PICIFORMES,AVES,PICIDAE,Colaptes,cafer,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
94933157,22726838,Trogon ambiguus,ANIMALIA,CHORDATA,TROGONIFORMES,AVES,TROGONIDAE,Trogon,ambiguus,,,,"Gould, 1835",Least Concern,,3.1,Increasing,Global
94953288,22727581,Cyclopsitta diophthalma,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Cyclopsitta,diophthalma,,,,"(Hombron &amp; Jacquinot, 1841)",Least Concern,,3.1,Stable,Global
94956915,22727683,Ardea plumifera,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Ardea,plumifera,,,,"(Gould, 1848)",Least Concern,,3.1,Decreasing,Global
94958201,22727714,Accipiter novaehollandiae,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Accipiter,novaehollandiae,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
94959659,22727740,Circus hudsonius,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Circus,hudsonius,,,,"(Linnaeus, 1766)",Least Concern,,3.1,Decreasing,Global
94973442,22728182,Butorides striata,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Butorides,striata,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
94978799,22728299,Chlorodrepanis flava,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Chlorodrepanis,flava,,,,"(Bloxham, 1827)",Vulnerable,D2,3.1,Stable,Global
94988404,22728490,Pyrrholaemus sagittatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACANTHIZIDAE,Pyrrholaemus,sagittatus,,,,"(Latham, 1801)",Least Concern,,3.1,Decreasing,Global
94990600,22728583,Aerodramus bartschi,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,APODIDAE,Aerodramus,bartschi,,,,"(Mearns, 1909)",Endangered,A2e+3e+4e,3.1,Decreasing,Global
94992570,22728621,Esacus magnirostris,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,BURHINIDAE,Esacus,magnirostris,,,,"(Vieillot, 1818)",Near Threatened,C1,3.1,Decreasing,Global
94992893,22728643,Dromaius minor,ANIMALIA,CHORDATA,STRUTHIONIFORMES,AVES,CASUARIIDAE,Dromaius,minor,,,,"Spencer, 1906",Extinct,,3.1,,Global
94998118,22728825,Chloridops kona,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,FRINGILLIDAE,Chloridops,kona,,,,"Wilson, 1888",Extinct,,3.1,,Global
95006716,22729123,Icterus bullockiorum,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ICTERIDAE,Icterus,bullockiorum,,,,"(Swainson, 1827)",Least Concern,,3.1,Stable,Global
95017938,22729514,Phylloscopus humei,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,humei,,,,"(Brooks, 1878)",Least Concern,,3.1,Stable,Global
95020328,22729692,Egretta gularis,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Egretta,gularis,,,,"(Bosc, 1792)",Least Concern,,3.1,Stable,Global
95031265,22731025,Acanthiza apicalis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ACANTHIZIDAE,Acanthiza,apicalis,,,,"Gould, 1847",Least Concern,,3.1,Decreasing,Global
95043422,22732155,Amytornis merrotsyi,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MALURIDAE,Amytornis,merrotsyi,,,,"Mellor, 1913",Near Threatened,B2b(ii),3.1,Stable,Global
95047948,22732650,Phasianus versicolor,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Phasianus,versicolor,,,,"Vieillot, 1825",Least Concern,,3.1,Decreasing,Global
95059507,22733499,Corvus tasmanicus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,CORVIDAE,Corvus,tasmanicus,,,,"Mathews, 1912",Least Concern,,3.1,Decreasing,Global
95060065,22733554,Ducula spilorrhoa,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Ducula,spilorrhoa,,,,"(Gray, 1858)",Least Concern,,3.1,Decreasing,Global
95081716,22734297,Amytornis striatus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MALURIDAE,Amytornis,striatus,,,,"(Gould, 1840)",Least Concern,,3.1,Decreasing,Global
95081879,22734302,Megapodius reinwardt,ANIMALIA,CHORDATA,GALLIFORMES,AVES,MEGAPODIIDAE,Megapodius,reinwardt,,,,"Dumont, 1823",Least Concern,,3.1,Stable,Global
95082068,22734309,Orthonyx temminckii,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,ORTHONYCHIDAE,Orthonyx,temminckii,,,,"Ranzani, 1822",Least Concern,,3.1,Decreasing,Global
95082821,22734332,Hieraaetus morphnoides,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Hieraaetus,morphnoides,,,,"(Gould, 1841)",Least Concern,,3.1,Stable,Global
95083830,22734364,Phylloscopus proregulus,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PHYLLOSCOPIDAE,Phylloscopus,proregulus,,,,"(Pallas, 1811)",Least Concern,,3.1,Stable,Global
95102742,22712152,Stelgidopteryx serripennis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,HIRUNDINIDAE,Stelgidopteryx,serripennis,,,,"(Audubon, 1838)",Least Concern,,3.1,Decreasing,Global
95116660,22735659,Amytornis purnelli,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MALURIDAE,Amytornis,purnelli,,,,"(Mathews, 1914)",Least Concern,,3.1,Increasing,Global
95117032,22735669,Poecilodryas cerviniventris,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,PETROICIDAE,Poecilodryas,cerviniventris,,,,"(Gould, 1858)",Least Concern,,3.1,Increasing,Global
95117342,22735692,Rostratula australis,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,ROSTRATULIDAE,Rostratula,australis,,,,"(Gould, 1838)",Endangered,C2a(ii),3.1,Decreasing,Global
95117671,22735703,Ixobrychus dubius,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Ixobrychus,dubius,,,,"Matthews, 1912",Least Concern,,3.1,Decreasing,Global
95125102,22736125,Podargus ocellatus,ANIMALIA,CHORDATA,CAPRIMULGIFORMES,AVES,PODARGIDAE,Podargus,ocellatus,,,,"Quoy & Gaimard, 1830",Least Concern,,3.1,Decreasing,Global
95133622,22736423,Chasiempis ibidis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Chasiempis,ibidis,,,,"Stejneger, 1988",Endangered,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
95134209,22736440,Chasiempis sandwichensis,ANIMALIA,CHORDATA,PASSERIFORMES,AVES,MONARCHIDAE,Chasiempis,sandwichensis,,,,"(Gmelin, 1789)",Vulnerable,"B1ab(i,ii,iii,iv,v)",3.1,Decreasing,Global
95160992,60482887,Spilopelia chinensis,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Spilopelia,chinensis,,,,"(Scopoli, 1786)",Least Concern,,3.1,Increasing,Global
95166927,61204079,Falcipennis canadensis,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Falcipennis,canadensis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
95167109,61204155,Falcipennis franklinii,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Falcipennis,franklinii,,,,"(Douglas, 1829)",Least Concern,,3.1,Stable,Global
95168223,61432919,Eudynamys orientalis,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Eudynamys,orientalis,,,,"(Latham, 1801)",Least Concern,,3.1,Stable,Global
95180896,61791135,Glaucidium gnoma,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Glaucidium,gnoma,,,,"Wagler, 1832",Least Concern,,3.1,Decreasing,Global
95181072,61791401,Glaucidium californicum,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Glaucidium,californicum,,,,"Sclater, 1857",Least Concern,,3.1,Increasing,Global
95181606,61815999,Glaucidium brasilianum,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Glaucidium,brasilianum,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
95185212,62015238,Haematopus ater,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,HAEMATOPODIDAE,Haematopus,ater,,,,"Vieillot &amp; Oudart, 1825",Least Concern,,3.1,Unknown,Global
95185747,62023787,Ninox boobook,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ninox,boobook,,,,"(Latham, 1801)",Least Concern,,3.1,Stable,Global
95185989,62023823,Ninox leucopsis,ANIMALIA,CHORDATA,STRIGIFORMES,AVES,STRIGIDAE,Ninox,leucopsis,,,,"(Gould, 1838)",Least Concern,,3.1,Stable,Global
95189182,62120280,Gallinula galeata,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Gallinula,galeata,,,,"(Lichtenstein, 1818)",Least Concern,,3.1,Stable,Global
95190980,62169677,Fulica americana,ANIMALIA,CHORDATA,GRUIFORMES,AVES,RALLIDAE,Fulica,americana,,,,"Gmelin, 1789",Least Concern,,3.1,Decreasing,Global
95193778,62288672,Turnix varius,ANIMALIA,CHORDATA,CHARADRIIFORMES,AVES,TURNICIDAE,Turnix,varius,,,,"(Latham, 1801)",Least Concern,,3.1,Decreasing,Global
95209097,22678949,Coturnix japonica,ANIMALIA,CHORDATA,GALLIFORMES,AVES,PHASIANIDAE,Coturnix,japonica,,,,"Temminck &amp; Schlegel, 1849",Near Threatened,A2cd+3cd+4cd,3.1,Decreasing,Global
95209889,22680178,Anas fulvigula,ANIMALIA,CHORDATA,ANSERIFORMES,AVES,ANATIDAE,Anas,fulvigula,,,,"Ridgway, 1874",Least Concern,,3.1,Decreasing,Global
95215602,22690736,Zenaida macroura,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Zenaida,macroura,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
95221429,22694961,Aviceda subcristata,ANIMALIA,CHORDATA,ACCIPITRIFORMES,AVES,ACCIPITRIDAE,Aviceda,subcristata,,,,"(Gould, 1838)",Least Concern,,3.1,Stable,Global
95222998,22697028,Ardea sumatrana,ANIMALIA,CHORDATA,PELECANIFORMES,AVES,ARDEIDAE,Ardea,sumatrana,,,,"Raffles, 1822",Least Concern,,3.1,Decreasing,Global
95228767,22725334,Trichoglossus moluccanus,ANIMALIA,CHORDATA,PSITTACIFORMES,AVES,PSITTACIDAE,Trichoglossus,moluccanus,,,,"(Gmelin, 1788)",Least Concern,,3.1,Decreasing,Global
95231875,22733956,Zenaida asiatica,ANIMALIA,CHORDATA,COLUMBIFORMES,AVES,COLUMBIDAE,Zenaida,asiatica,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Increasing,Global
95233518,61434337,Cacomantis variolosus,ANIMALIA,CHORDATA,CUCULIFORMES,AVES,CUCULIDAE,Cacomantis,variolosus,,,,"(Vigors &amp; Horsfield, 1826)",Least Concern,,3.1,Stable,Global
95536261,20492,Spermophilus suslicus,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,SCIURIDAE,Spermophilus,suslicus,,,,"(Güldenstaedt, 1770)",Near Threatened,A2bc+3bc,3.1,Decreasing,Global & Europe
96894956,62256,Trionyx triunguis,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Trionyx,triunguis,,,,"(Forskål, 1775)",Vulnerable,A4bcd,3.1,Decreasing,Global
97207171,8247,Eumops perotis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Eumops,perotis,,,,"(Schinz, 1821)",Least Concern,,3.1,Decreasing,Global
97207443,14996,Nyctinomops macrotis,ANIMALIA,CHORDATA,CHIROPTERA,MAMMALIA,MOLOSSIDAE,Nyctinomops,macrotis,,,,"(Gray, 1839)",Least Concern,,3.1,Unknown,Global
97212355,11509,Leopardus pardalis,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,FELIDAE,Leopardus,pardalis,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Decreasing,Global
97216466,18868,Puma concolor,ANIMALIA,CHORDATA,CARNIVORA,MAMMALIA,FELIDAE,Puma,concolor,,,,"(Linnaeus, 1771)",Least Concern,,3.1,Decreasing,Global
97220104,6607,Dinaromys bogdanovi,ANIMALIA,CHORDATA,RODENTIA,MAMMALIA,CRICETIDAE,Dinaromys,bogdanovi,,,,"(Martino, 1922)",Vulnerable,"B2ab(i,ii,iv)",3.1,Decreasing,"Global, Europe & Mediterranean"
97260759,46580,Chelodina novaeguineae,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELIDAE,Chelodina,novaeguineae,,,,"Boulenger , 1888",Lower Risk/least concern,,2.3,,Global
97260840,4607,Chelodina oblonga,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELIDAE,Chelodina,oblonga,,,,"Gray, 1841",Lower Risk/near threatened,,2.3,,Global
97265406,40758,Myuchelys bellii,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELIDAE,Myuchelys,bellii,,,,"(Gray, 1844)",Endangered,B1+2c,2.3,,Global
97267520,40760,Myuchelys georgesi,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELIDAE,Myuchelys,georgesi,,,,"(Cann, 1997)",Data Deficient,,2.3,,Global
97268940,40759,Myuchelys purvisi,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELIDAE,Myuchelys,purvisi,,,,"(Wells &amp; Wellington, 1985)",Data Deficient,,2.3,,Global
97269010,7664,Elusor macrurus,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELIDAE,Elusor,macrurus,,,,"Legler &amp; Cann, 1994",Endangered,B1+2c,2.3,,Global
97271321,18457,Pseudemydura umbrina,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELIDAE,Pseudemydura,umbrina,,,,"Siebenrock, 1901",Critically Endangered,A1c; B1+2c; C1+2b; D,2.3,,Global
97271598,19483,Rheodytes leukops,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELIDAE,Rheodytes,leukops,,,,"Legler &amp; Cann, 1980",Vulnerable,A1c+2c; D2,2.3,,Global
97272309,12589,Macrochelys temminckii,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELYDRIDAE,Macrochelys,temminckii,,,,"(Troost in Harlan, 1835)",Vulnerable,A1cd,2.3,,Global
97292542,4969,Actinemys marmorata,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Actinemys,marmorata,,,,"(Baird &amp; Girard, 1852)",Vulnerable,A1cd,2.3,,Global
97292665,7717,Emys orbicularis,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Emys,orbicularis,,,,"(Linnaeus, 1758)",Lower Risk/near threatened,,2.3,,Global
97294046,184436,Graptemys gibbonsi,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Graptemys,gibbonsi,,,,"Lovich &amp; McCoy, 1992",Endangered,A2bce+4ce,3.1,Decreasing,Global
97296493,18458,Pseudemys alabamensis,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Pseudemys,alabamensis,,,,"Baur, 1893",Endangered,B1+2c,2.3,,Global
97379712,63666,Kinosternon arizonense,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,KINOSTERNIDAE,Kinosternon,arizonense,,,,"Gilmore, 1923",Least Concern,,3.1,Stable,Global
97379931,163429,Kinosternon baurii,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,KINOSTERNIDAE,Kinosternon,baurii,,,,"(Garman, 1891)",Least Concern,,3.1,Unknown,Global
97380845,163421,Kinosternon flavescens,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,KINOSTERNIDAE,Kinosternon,flavescens,,,,"(Agassiz, 1857)",Least Concern,,3.1,Unknown,Global
97381507,63670,Kinosternon hirtipes,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,KINOSTERNIDAE,Kinosternon,hirtipes,,,,"(Wagler, 1833)",Least Concern,,3.1,Decreasing,Global
97382186,11011,Kinosternon sonoriense,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,KINOSTERNIDAE,Kinosternon,sonoriense,,,,"LeConte, 1854",Near Threatened,,3.1,Unknown,Global
97382608,163435,Kinosternon subrubrum,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,KINOSTERNIDAE,Kinosternon,subrubrum,,,,"(Lacépède, 1788)",Least Concern,,3.1,Unknown,Global
97383360,170492,Sternotherus carinatus,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,KINOSTERNIDAE,Sternotherus,carinatus,,,,"(Gray, 1856)",Least Concern,,3.1,Unknown,Global
97383753,20824,Sternotherus depressus,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,KINOSTERNIDAE,Sternotherus,depressus,,,,"Tinkle &amp;  Webb, 1955",Critically Endangered,A2bce+4bce,3.1,Decreasing,Global
97384102,170493,Sternotherus minor,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,KINOSTERNIDAE,Sternotherus,minor,,,,"(Agassiz, 1857)",Least Concern,,3.1,Unknown,Global
97384475,163450,Sternotherus odoratus,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,KINOSTERNIDAE,Sternotherus,odoratus,,,,"(Latreille in Sonnini &amp; Latreille, 1801)",Least Concern,,3.1,Stable,Global
97397831,165597,Apalone ferox,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Apalone,ferox,,,,"(Schneider, 1783)",Least Concern,,3.1,Unknown,Global
97398190,165596,Apalone mutica,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Apalone,mutica,,,,"(LeSueur, 1827)",Least Concern,,3.1,Unknown,Global
97398618,163451,Apalone spinifera,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Apalone,spinifera,,,,"(LeSueur, 1827)",Least Concern,,3.1,Stable,Global
97401140,39620,Pelodiscus sinensis,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,TRIONYCHIDAE,Pelodiscus,sinensis,,,,"(Wiegmann, 1834)",Vulnerable,A1d+2d,2.3,Decreasing,Global
97408395,163424,Chelydra serpentina,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,CHELYDRIDAE,Chelydra,serpentina,,,,"(Linnaeus, 1758)",Least Concern,,3.1,Stable,Global
97410447,163467,Chrysemys picta,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Chrysemys,picta,,,,"(Schneider, 1783)",Least Concern,,3.1,Stable,Global
97411228,4968,Clemmys guttata,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Clemmys,guttata,,,,"(Schneider, 1792)",Endangered,A2cde+4ce,3.1,Decreasing,Global
97415702,158469,Emys trinacris,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Emys,trinacris,,,,"Fritz, Fattizzo, Guicking, Tripepi, Pennisi, Lenk, Joger &amp; Wink, 2005",Data Deficient,,3.1,Unknown,Global & Europe
97416259,4965,Glyptemys insculpta,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Glyptemys,insculpta,,,,"(LeConte, 1830)",Endangered,A2cd+4c,3.1,Decreasing,Global
97416755,4967,Glyptemys muhlenbergii,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Glyptemys,muhlenbergii,,,,"(Schoepff, 1801)",Critically Endangered,A2cd+4ce,3.1,Unknown,Global
97417240,9496,Graptemys barbouri,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Graptemys,barbouri,,,,"Carr &amp; Marchand, 1942",Vulnerable,A2bcde,3.1,Decreasing,Global
97417639,9497,Graptemys caglei,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Graptemys,caglei,,,,"Haynes &amp; McKown, 1974",Endangered,A2c+4c; B2ab(iii),3.1,Decreasing,Global
97418010,9500,Graptemys ernsti,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Graptemys,ernsti,,,,"Lovich &amp; McCoy, 1992",Near Threatened,,3.1,Decreasing,Global
97418378,9498,Graptemys flavimaculata,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Graptemys,flavimaculata,,,,"Cagle, 1954",Vulnerable,A2bce+4ce,3.1,Decreasing,Global
97418743,165598,Graptemys geographica,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Graptemys,geographica,,,,"(LeSueur, 1817)",Least Concern,,3.1,Stable,Global
97420750,9502,Graptemys nigrinoda,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Graptemys,nigrinoda,,,,"Cagle, 1954",Least Concern,,3.1,Stable,Global
97421112,9499,Graptemys oculifera,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Graptemys,oculifera,,,,"(Baur, 1890)",Vulnerable,B2ab(iii),3.1,Unknown,Global
97423209,165599,Graptemys ouachitensis,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Graptemys,ouachitensis,,,,"Cagle, 1953",Least Concern,,3.1,Stable,Global
97423604,184437,Graptemys pearlensis,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Graptemys,pearlensis,,,,"Ennen, Lovich, Kreiser, Selman &amp; Qualls, 2010",Endangered,A1bcde+4bcde,3.1,Decreasing,Global
97424024,165600,Graptemys pseudogeographica,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Graptemys,pseudogeographica,,,,"(Gray, 1831)",Least Concern,,3.1,Unknown,Global
97424569,170494,Graptemys pulchra,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Graptemys,pulchra,,,,"Baur, 1893",Near Threatened,,3.1,Unknown,Global
97424944,9503,Graptemys versa,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Graptemys,versa,,,,"Stejneger, 1925",Least Concern,,3.1,Stable,Global
97425355,163444,Pseudemys concinna,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Pseudemys,concinna,,,,"(LeConte, 1830)",Least Concern,,3.1,Unknown,Global
97425928,18459,Pseudemys gorzugi,ANIMALIA,CHORDATA,TESTUDINES,REPTILIA,EMYDIDAE,Pseudemys,gorzugi,,,,"Ward, 1984",Near Threatened,,3.1,Unknown,Global
